Store,Date,DayOfWeek,FirstHour,FirstHourSales,LastHour,LastHourSales
Tacos Gavilan Hollywood,2025-04-28,Lunes,9:00 AM,315.62,11:00 PM,474.31
Tacos Gavilan Lynwood,2025-04-28,Lunes,12:00 AM,594.78,11:00 PM,698.71
Tacos Gavilan Santa Ana,2025-04-29,Martes,10:00 AM,355.44,11:00 PM,612.37
Tacos Gavilan LA Central,2025-04-29,Martes,12:00 AM,846.35,11:00 PM,937.06
Tacos Gavilan South Gate,2025-04-29,Martes,9:00 AM,126.83,11:00 PM,409.59
Tacos Gavilan Bell,2025-04-29,Martes,12:00 AM,22.34,11:00 PM,171.33
Tacos Gavilan Huntington Park,2025-04-29,Martes,12:00 AM,4.29,11:00 PM,372.31
Tacos Gavilan Norwalk,2025-04-29,Martes,12:00 AM,538.73,11:00 PM,673.08
Tacos Gavilan Azusa,2025-04-29,Martes,9:00 AM,20.47,11:00 PM,217.56
Tacos Gavilan La Puente,2025-04-29,Martes,12:00 AM,11.88,11:00 PM,302.04
Tacos Gavilan Slauson,2025-04-29,Martes,12:00 AM,363.08,11:00 PM,515.64
Tacos Gavilan Rialto,2025-04-29,Martes,9:00 AM,156.17,11:00 PM,300.63
Tacos Gavilan Downey,2025-04-29,Martes,9:00 AM,302.08,11:00 PM,203.02
Tacos Gavilan West Covina,2025-04-29,Martes,12:00 AM,356.15,11:00 PM,587.38
Tacos Gavilan LA Broadway,2025-04-29,Martes,12:00 AM,297.28,11:00 PM,558.62
Tacos Gavilan Hollywood,2025-04-29,Martes,12:00 AM,6.83,11:00 PM,514.81
Tacos Gavilan Lynwood,2025-04-29,Martes,12:00 AM,527.75,11:00 PM,777.15
Tacos Gavilan Santa Ana,2025-04-30,Miércoles,10:00 AM,293.63,11:00 PM,521.81
Tacos Gavilan Rialto,2025-04-30,Miércoles,9:00 AM,133.48,11:00 PM,552.60
Tacos Gavilan LA Central,2025-04-30,Miércoles,12:00 AM,779.42,11:00 PM,698.18
Tacos Gavilan South Gate,2025-04-30,Miércoles,9:00 AM,43.21,11:00 PM,250.05
Tacos Gavilan Bell,2025-04-30,Miércoles,10:00 AM,137.67,11:00 PM,190.69
Tacos Gavilan Lynwood,2025-04-30,Miércoles,12:00 AM,793.05,11:00 PM,1038.54
Tacos Gavilan Slauson,2025-04-30,Miércoles,12:00 AM,481.83,11:00 PM,665.27
Tacos Gavilan Downey,2025-04-30,Miércoles,12:00 AM,13.78,11:00 PM,243.92
Tacos Gavilan Azusa,2025-04-30,Miércoles,10:00 AM,304.87,11:00 PM,208.94
Tacos Gavilan Huntington Park,2025-04-30,Miércoles,10:00 AM,364.86,11:00 PM,225.48
Tacos Gavilan Norwalk,2025-04-30,Miércoles,12:00 AM,483.24,11:00 PM,722.70
Tacos Gavilan La Puente,2025-04-30,Miércoles,9:00 AM,14.38,11:00 PM,202.37
Tacos Gavilan Hollywood,2025-04-30,Miércoles,8:00 AM,12.28,11:00 PM,328.48
Tacos Gavilan LA Broadway,2025-04-30,Miércoles,12:00 AM,434.60,11:00 PM,776.43
Tacos Gavilan West Covina,2025-04-30,Miércoles,12:00 AM,439.37,11:00 PM,601.03
Tacos Gavilan West Covina,2025-05-01,Jueves,12:00 AM,371.18,11:00 PM,722.26
Tacos Gavilan Huntington Park,2025-05-01,Jueves,12:00 AM,478.57,11:00 PM,562.69
Tacos Gavilan Slauson,2025-05-01,Jueves,12:00 AM,651.05,11:00 PM,738.10
Tacos Gavilan Azusa,2025-05-01,Jueves,9:00 AM,26.65,11:00 PM,273.01
Tacos Gavilan Rialto,2025-05-01,Jueves,12:00 AM,247.93,11:00 PM,445.67
Tacos Gavilan Santa Ana,2025-05-01,Jueves,10:00 AM,268.90,11:00 PM,529.27
Tacos Gavilan Norwalk,2025-05-01,Jueves,12:00 AM,618.25,11:00 PM,541.96
Tacos Gavilan Downey,2025-05-01,Jueves,12:00 AM,117.85,11:00 PM,434.31
Tacos Gavilan Hollywood,2025-05-01,Jueves,9:00 AM,273.19,11:00 PM,400.82
Tacos Gavilan LA Central,2025-05-01,Jueves,12:00 AM,1054.02,11:00 PM,1111.68
Tacos Gavilan South Gate,2025-05-01,Jueves,12:00 AM,5.69,11:00 PM,511.44
Tacos Gavilan Lynwood,2025-05-01,Jueves,12:00 AM,736.45,11:00 PM,1009.28
Tacos Gavilan LA Broadway,2025-05-01,Jueves,12:00 AM,618.26,11:00 PM,873.12
Tacos Gavilan Bell,2025-05-01,Jueves,9:00 AM,20.47,11:00 PM,119.84
Tacos Gavilan La Puente,2025-05-01,Jueves,9:00 AM,7.78,11:00 PM,286.99
Tacos Gavilan West Covina,2025-05-02,Viernes,12:00 AM,740.55,11:00 PM,571.14
Tacos Gavilan Santa Ana,2025-05-02,Viernes,12:00 AM,553.46,11:00 PM,887.85
Tacos Gavilan Azusa,2025-05-02,Viernes,12:00 AM,276.71,11:00 PM,357.18
Tacos Gavilan South Gate,2025-05-02,Viernes,12:00 AM,523.73,11:00 PM,935.24
Tacos Gavilan Hollywood,2025-05-02,Viernes,12:00 AM,779.62,11:00 PM,581.27
Tacos Gavilan La Puente,2025-05-02,Viernes,12:00 AM,540.61,11:00 PM,565.88
Tacos Gavilan Slauson,2025-05-02,Viernes,12:00 AM,710.16,11:00 PM,977.14
Tacos Gavilan Norwalk,2025-05-02,Viernes,12:00 AM,799.36,11:00 PM,1127.69
Tacos Gavilan Downey,2025-05-02,Viernes,12:00 AM,499.99,11:00 PM,423.75
Tacos Gavilan Rialto,2025-05-02,Viernes,12:00 AM,418.92,11:00 PM,1105.30
Tacos Gavilan LA Broadway,2025-05-02,Viernes,12:00 AM,833.47,11:00 PM,695.41
Tacos Gavilan Lynwood,2025-05-02,Viernes,12:00 AM,963.82,11:00 PM,1159.31
Tacos Gavilan Bell,2025-05-02,Viernes,12:00 AM,164.42,11:00 PM,610.99
Tacos Gavilan Huntington Park,2025-05-02,Viernes,12:00 AM,439.70,11:00 PM,577.45
Tacos Gavilan LA Central,2025-05-02,Viernes,12:00 AM,1422.93,11:00 PM,1046.84
Tacos Gavilan Santa Ana,2025-05-03,Sábado,12:00 AM,578.01,11:00 PM,558.40
Tacos Gavilan La Puente,2025-05-03,Sábado,12:00 AM,320.19,11:00 PM,559.15
Tacos Gavilan Rialto,2025-05-03,Sábado,12:00 AM,873.25,11:00 PM,1180.32
Tacos Gavilan LA Central,2025-05-03,Sábado,12:00 AM,1160.56,11:00 PM,1541.35
Tacos Gavilan South Gate,2025-05-03,Sábado,12:00 AM,834.05,11:00 PM,811.31
Tacos Gavilan Downey,2025-05-03,Sábado,12:00 AM,545.57,11:00 PM,582.31
Tacos Gavilan LA Broadway,2025-05-03,Sábado,12:00 AM,823.12,11:00 PM,1239.84
Tacos Gavilan West Covina,2025-05-03,Sábado,12:00 AM,708.65,11:00 PM,1217.11
Tacos Gavilan Lynwood,2025-05-03,Sábado,12:00 AM,1135.06,11:00 PM,1054.16
Tacos Gavilan Bell,2025-05-03,Sábado,12:00 AM,531.78,11:00 PM,297.19
Tacos Gavilan Hollywood,2025-05-03,Sábado,12:00 AM,726.27,11:00 PM,570.93
Tacos Gavilan Norwalk,2025-05-03,Sábado,12:00 AM,726.51,11:00 PM,1176.18
Tacos Gavilan Azusa,2025-05-03,Sábado,12:00 AM,412.57,11:00 PM,243.47
Tacos Gavilan Slauson,2025-05-03,Sábado,12:00 AM,855.59,11:00 PM,976.15
Tacos Gavilan Huntington Park,2025-05-03,Sábado,12:00 AM,538.58,11:00 PM,768.60
Tacos Gavilan West Covina,2025-05-04,Domingo,12:00 AM,630.93,11:00 PM,671.39
Tacos Gavilan Rialto,2025-05-04,Domingo,12:00 AM,307.43,11:00 PM,431.51
Tacos Gavilan LA Central,2025-05-04,Domingo,12:00 AM,666.85,11:00 PM,793.55
Tacos Gavilan South Gate,2025-05-04,Domingo,9:00 AM,141.23,11:00 PM,495.08
Tacos Gavilan Huntington Park,2025-05-04,Domingo,10:00 AM,352.96,11:00 PM,542.46
Tacos Gavilan Lynwood,2025-05-04,Domingo,12:00 AM,505.20,11:00 PM,699.10
Tacos Gavilan Hollywood,2025-05-04,Domingo,9:00 AM,96.43,11:00 PM,666.69
Tacos Gavilan Bell,2025-05-04,Domingo,10:00 AM,154.77,11:00 PM,331.84
Tacos Gavilan Azusa,2025-05-04,Domingo,9:00 AM,3.79,11:00 PM,116.68
Tacos Gavilan LA Broadway,2025-05-04,Domingo,12:00 AM,500.35,11:00 PM,566.55
Tacos Gavilan Downey,2025-05-04,Domingo,9:00 AM,245.48,11:00 PM,325.34
Tacos Gavilan La Puente,2025-05-04,Domingo,12:00 AM,6.83,11:00 PM,210.78
Tacos Gavilan Norwalk,2025-05-04,Domingo,12:00 AM,245.77,11:00 PM,689.77
Tacos Gavilan Santa Ana,2025-05-04,Domingo,10:00 AM,254.81,11:00 PM,494.70
Tacos Gavilan Slauson,2025-05-04,Domingo,12:00 AM,672.46,11:00 PM,915.94
Tacos Gavilan West Covina,2025-05-05,Lunes,12:00 AM,424.91,11:00 PM,622.45
Tacos Gavilan LA Central,2025-05-05,Lunes,12:00 AM,1272.46,11:00 PM,1062.39
Tacos Gavilan South Gate,2025-05-05,Lunes,9:00 AM,91.57,11:00 PM,289.27
Tacos Gavilan Bell,2025-05-05,Lunes,10:00 AM,446.00,11:00 PM,30.27
Tacos Gavilan Huntington Park,2025-05-05,Lunes,9:00 AM,24.76,11:00 PM,322.13
Tacos Gavilan Azusa,2025-05-05,Lunes,10:00 AM,391.92,11:00 PM,172.71
Tacos Gavilan LA Broadway,2025-05-05,Lunes,12:00 AM,538.08,11:00 PM,688.50
Tacos Gavilan Lynwood,2025-05-05,Lunes,12:00 AM,507.80,11:00 PM,989.19
Tacos Gavilan La Puente,2025-05-05,Lunes,8:00 AM,777.31,11:00 PM,231.27
Tacos Gavilan Rialto,2025-05-05,Lunes,9:00 AM,111.37,11:00 PM,764.76
Tacos Gavilan Norwalk,2025-05-05,Lunes,12:00 AM,556.33,11:00 PM,613.42
Tacos Gavilan Downey,2025-05-05,Lunes,8:00 AM,27.48,11:00 PM,274.66
Tacos Gavilan Hollywood,2025-05-05,Lunes,9:00 AM,276.04,11:00 PM,524.52
Tacos Gavilan Santa Ana,2025-05-05,Lunes,10:00 AM,1095.86,11:00 PM,465.48
Tacos Gavilan Slauson,2025-05-05,Lunes,12:00 AM,504.36,11:00 PM,844.29
Tacos Gavilan Rialto,2025-05-06,Martes,9:00 AM,55.98,11:00 PM,328.34
Tacos Gavilan LA Central,2025-05-06,Martes,12:00 AM,1008.93,11:00 PM,1002.78
Tacos Gavilan South Gate,2025-05-06,Martes,9:00 AM,149.03,11:00 PM,498.29
Tacos Gavilan Bell,2025-05-06,Martes,9:00 AM,12.07,11:00 PM,214.80
Tacos Gavilan Huntington Park,2025-05-06,Martes,9:00 AM,32.80,11:00 PM,232.13
Tacos Gavilan Lynwood,2025-05-06,Martes,12:00 AM,317.89,11:00 PM,592.75
Tacos Gavilan Hollywood,2025-05-06,Martes,9:00 AM,673.37,11:00 PM,505.86
Tacos Gavilan Downey,2025-05-06,Martes,9:00 AM,374.43,11:00 PM,253.24
Tacos Gavilan Norwalk,2025-05-06,Martes,12:00 AM,491.69,11:00 PM,535.18
Tacos Gavilan West Covina,2025-05-06,Martes,12:00 AM,428.34,11:00 PM,735.39
Tacos Gavilan Azusa,2025-05-06,Martes,10:00 AM,354.42,11:00 PM,165.39
Tacos Gavilan LA Broadway,2025-05-06,Martes,12:00 AM,437.73,11:00 PM,552.70
Tacos Gavilan La Puente,2025-05-06,Martes,8:00 AM,20.54,11:00 PM,147.83
Tacos Gavilan Slauson,2025-05-06,Martes,12:00 AM,499.24,11:00 PM,750.57
Tacos Gavilan Santa Ana,2025-05-06,Martes,10:00 AM,524.68,11:00 PM,342.44
Tacos Gavilan La Puente,2025-05-07,Miércoles,9:00 AM,25.44,11:00 PM,361.17
Tacos Gavilan Rialto,2025-05-07,Miércoles,9:00 AM,150.82,11:00 PM,412.40
Tacos Gavilan Hollywood,2025-05-07,Miércoles,9:00 AM,178.12,11:00 PM,458.03
Tacos Gavilan Azusa,2025-05-07,Miércoles,9:00 AM,16.56,11:00 PM,236.66
Tacos Gavilan Norwalk,2025-05-07,Miércoles,12:00 AM,609.56,11:00 PM,570.83
Tacos Gavilan Downey,2025-05-07,Miércoles,8:00 AM,6.87,11:00 PM,385.51
Tacos Gavilan Slauson,2025-05-07,Miércoles,12:00 AM,782.01,11:00 PM,846.07
Tacos Gavilan Lynwood,2025-05-07,Miércoles,12:00 AM,856.28,11:00 PM,973.25
Tacos Gavilan Bell,2025-05-07,Miércoles,10:00 AM,265.64,11:00 PM,267.76
Tacos Gavilan LA Broadway,2025-05-07,Miércoles,12:00 AM,432.65,11:00 PM,573.21
Tacos Gavilan South Gate,2025-05-07,Miércoles,8:00 AM,37.64,11:00 PM,413.48
Tacos Gavilan Huntington Park,2025-05-07,Miércoles,12:00 AM,8.59,11:00 PM,391.96
Tacos Gavilan Santa Ana,2025-05-07,Miércoles,10:00 AM,561.07,11:00 PM,294.47
Tacos Gavilan West Covina,2025-05-07,Miércoles,12:00 AM,300.56,11:00 PM,845.05
Tacos Gavilan LA Central,2025-05-07,Miércoles,12:00 AM,1077.23,11:00 PM,795.68
Tacos Gavilan West Covina,2025-05-08,Jueves,12:00 AM,378.58,11:00 PM,688.53
Tacos Gavilan Santa Ana,2025-05-08,Jueves,9:00 AM,12.95,11:00 PM,458.01
Tacos Gavilan La Puente,2025-05-08,Jueves,9:00 AM,33.04,11:00 PM,213.35
Tacos Gavilan LA Central,2025-05-08,Jueves,12:00 AM,1172.45,11:00 PM,1042.33
Tacos Gavilan Lynwood,2025-05-08,Jueves,12:00 AM,808.53,11:00 PM,724.41
Tacos Gavilan Slauson,2025-05-08,Jueves,12:00 AM,787.88,11:00 PM,679.38
Tacos Gavilan Hollywood,2025-05-08,Jueves,9:00 AM,293.75,11:00 PM,275.17
Tacos Gavilan South Gate,2025-05-08,Jueves,9:00 AM,123.99,11:00 PM,345.56
Tacos Gavilan Downey,2025-05-08,Jueves,12:00 AM,300.88,11:00 PM,282.53
Tacos Gavilan Rialto,2025-05-08,Jueves,12:00 AM,180.68,11:00 PM,775.84
Tacos Gavilan Azusa,2025-05-08,Jueves,10:00 AM,356.59,11:00 PM,312.08
Tacos Gavilan Bell,2025-05-08,Jueves,10:00 AM,343.50,11:00 PM,264.34
Tacos Gavilan LA Broadway,2025-05-08,Jueves,12:00 AM,593.03,11:00 PM,1050.50
Tacos Gavilan Norwalk,2025-05-08,Jueves,12:00 AM,570.65,11:00 PM,743.89
Tacos Gavilan Huntington Park,2025-05-08,Jueves,12:00 AM,400.62,11:00 PM,524.21
Tacos Gavilan West Covina,2025-05-09,Viernes,12:00 AM,824.52,11:00 PM,841.48
Tacos Gavilan LA Central,2025-05-09,Viernes,12:00 AM,1488.13,11:00 PM,1716.60
Tacos Gavilan South Gate,2025-05-09,Viernes,12:00 AM,438.91,11:00 PM,935.28
Tacos Gavilan Bell,2025-05-09,Viernes,12:00 AM,298.75,11:00 PM,408.58
Tacos Gavilan Downey,2025-05-09,Viernes,12:00 AM,579.00,11:00 PM,823.29
Tacos Gavilan Lynwood,2025-05-09,Viernes,12:00 AM,1318.08,11:00 PM,1513.81
Tacos Gavilan Slauson,2025-05-09,Viernes,12:00 AM,1287.34,11:00 PM,1303.07
Tacos Gavilan LA Broadway,2025-05-09,Viernes,12:00 AM,759.81,11:00 PM,1361.05
Tacos Gavilan Santa Ana,2025-05-09,Viernes,12:00 AM,663.67,11:00 PM,811.55
Tacos Gavilan Rialto,2025-05-09,Viernes,12:00 AM,505.87,11:00 PM,1160.47
Tacos Gavilan Norwalk,2025-05-09,Viernes,12:00 AM,1064.39,11:00 PM,1889.64
Tacos Gavilan La Puente,2025-05-09,Viernes,12:00 AM,279.85,11:00 PM,618.24
Tacos Gavilan Hollywood,2025-05-09,Viernes,12:00 AM,733.07,11:00 PM,690.57
Tacos Gavilan Azusa,2025-05-09,Viernes,12:00 AM,370.18,11:00 PM,576.20
Tacos Gavilan Huntington Park,2025-05-09,Viernes,12:00 AM,284.79,11:00 PM,626.18
Tacos Gavilan West Covina,2025-05-10,Sábado,12:00 AM,807.96,11:00 PM,1237.81
Tacos Gavilan Rialto,2025-05-10,Sábado,12:00 AM,646.99,11:00 PM,1249.62
Tacos Gavilan Lynwood,2025-05-10,Sábado,12:00 AM,946.39,11:00 PM,1166.16
Tacos Gavilan Hollywood,2025-05-10,Sábado,12:00 AM,725.37,11:00 PM,754.12
Tacos Gavilan Azusa,2025-05-10,Sábado,12:00 AM,157.23,11:00 PM,522.84
Tacos Gavilan La Puente,2025-05-10,Sábado,12:00 AM,442.14,11:00 PM,772.75
Tacos Gavilan Santa Ana,2025-05-10,Sábado,12:00 AM,759.34,11:00 PM,845.97
Tacos Gavilan Downey,2025-05-10,Sábado,12:00 AM,582.80,11:00 PM,752.46
Tacos Gavilan LA Broadway,2025-05-10,Sábado,12:00 AM,849.52,11:00 PM,895.93
Tacos Gavilan Huntington Park,2025-05-10,Sábado,12:00 AM,603.19,11:00 PM,542.04
Tacos Gavilan LA Central,2025-05-10,Sábado,12:00 AM,1236.92,11:00 PM,1826.83
Tacos Gavilan Norwalk,2025-05-10,Sábado,12:00 AM,782.04,11:00 PM,1006.89
Tacos Gavilan Bell,2025-05-10,Sábado,12:00 AM,329.97,11:00 PM,464.41
Tacos Gavilan Slauson,2025-05-10,Sábado,12:00 AM,910.80,11:00 PM,1073.40
Tacos Gavilan South Gate,2025-05-10,Sábado,12:00 AM,760.51,11:00 PM,901.94
Tacos Gavilan La Puente,2025-05-11,Domingo,9:00 AM,123.09,11:00 PM,295.02
Tacos Gavilan LA Central,2025-05-11,Domingo,12:00 AM,740.65,11:00 PM,1001.06
Tacos Gavilan South Gate,2025-05-11,Domingo,9:00 AM,49.03,11:00 PM,318.85
Tacos Gavilan Bell,2025-05-11,Domingo,10:00 AM,249.97,11:00 PM,271.72
Tacos Gavilan Norwalk,2025-05-11,Domingo,12:00 AM,235.98,11:00 PM,1135.00
Tacos Gavilan Azusa,2025-05-11,Domingo,9:00 AM,27.19,11:00 PM,248.70
Tacos Gavilan LA Broadway,2025-05-11,Domingo,12:00 AM,640.33,11:00 PM,520.00
Tacos Gavilan Santa Ana,2025-05-11,Domingo,10:00 AM,508.18,11:00 PM,438.57
Tacos Gavilan Rialto,2025-05-11,Domingo,12:00 AM,546.82,11:00 PM,1040.62
Tacos Gavilan Downey,2025-05-11,Domingo,8:00 AM,16.46,11:00 PM,347.02
Tacos Gavilan Hollywood,2025-05-11,Domingo,9:00 AM,178.32,11:00 PM,523.40
Tacos Gavilan Huntington Park,2025-05-11,Domingo,9:00 AM,55.40,11:00 PM,316.30
Tacos Gavilan Slauson,2025-05-11,Domingo,12:00 AM,409.61,11:00 PM,932.76
Tacos Gavilan West Covina,2025-05-11,Domingo,12:00 AM,408.68,11:00 PM,488.08
Tacos Gavilan Lynwood,2025-05-11,Domingo,12:00 AM,1010.99,11:00 PM,1076.50
Tacos Gavilan West Covina,2025-05-12,Lunes,12:00 AM,253.49,11:00 PM,591.16
Tacos Gavilan Rialto,2025-05-12,Lunes,8:00 AM,9.89,11:00 PM,437.36
Tacos Gavilan LA Central,2025-05-12,Lunes,12:00 AM,506.81,11:00 PM,530.78
Tacos Gavilan South Gate,2025-05-12,Lunes,9:00 AM,111.11,11:00 PM,302.13
Tacos Gavilan Bell,2025-05-12,Lunes,10:00 AM,266.76,11:00 PM,109.32
Tacos Gavilan Lynwood,2025-05-12,Lunes,12:00 AM,444.39,11:00 PM,737.43
Tacos Gavilan Hollywood,2025-05-12,Lunes,9:00 AM,424.46,11:00 PM,278.50
Tacos Gavilan LA Broadway,2025-05-12,Lunes,12:00 AM,253.30,11:00 PM,568.74
Tacos Gavilan Azusa,2025-05-12,Lunes,10:00 AM,197.94,11:00 PM,185.12
Tacos Gavilan Santa Ana,2025-05-12,Lunes,10:00 AM,309.55,11:00 PM,214.63
Tacos Gavilan Slauson,2025-05-12,Lunes,12:00 AM,407.47,11:00 PM,555.99
Tacos Gavilan La Puente,2025-05-12,Lunes,9:00 AM,28.13,11:00 PM,195.66
Tacos Gavilan Norwalk,2025-05-12,Lunes,12:00 AM,439.19,11:00 PM,540.67
Tacos Gavilan Downey,2025-05-12,Lunes,8:00 AM,25.24,11:00 PM,160.76
Tacos Gavilan Huntington Park,2025-05-12,Lunes,10:00 AM,346.34,11:00 PM,330.36
Tacos Gavilan Santa Ana,2025-05-13,Martes,10:00 AM,413.99,11:00 PM,372.99
Tacos Gavilan Azusa,2025-05-13,Martes,9:00 AM,56.89,11:00 PM,230.55
Tacos Gavilan LA Central,2025-05-13,Martes,12:00 AM,581.49,11:00 PM,1080.08
Tacos Gavilan Bell,2025-05-13,Martes,10:00 AM,257.44,11:00 PM,293.34
Tacos Gavilan Lynwood,2025-05-13,Martes,12:00 AM,420.21,11:00 PM,1106.30
Tacos Gavilan Hollywood,2025-05-13,Martes,12:00 AM,3.29,11:00 PM,613.47
Tacos Gavilan LA Broadway,2025-05-13,Martes,12:00 AM,203.74,11:00 PM,699.72
Tacos Gavilan Downey,2025-05-13,Martes,8:00 AM,35.71,11:00 PM,328.44
Tacos Gavilan Huntington Park,2025-05-13,Martes,9:00 AM,7.58,11:00 PM,373.33
Tacos Gavilan West Covina,2025-05-13,Martes,12:00 AM,578.56,11:00 PM,533.92
Tacos Gavilan Rialto,2025-05-13,Martes,9:00 AM,257.97,11:00 PM,379.49
Tacos Gavilan La Puente,2025-05-13,Martes,9:00 AM,17.18,11:00 PM,279.64
Tacos Gavilan Norwalk,2025-05-13,Martes,12:00 AM,274.18,11:00 PM,470.95
Tacos Gavilan Slauson,2025-05-13,Martes,12:00 AM,333.16,11:00 PM,699.90
Tacos Gavilan South Gate,2025-05-13,Martes,9:00 AM,132.14,11:00 PM,445.36
Tacos Gavilan West Covina,2025-05-14,Miércoles,12:00 AM,375.10,11:00 PM,758.46
Tacos Gavilan Santa Ana,2025-05-14,Miércoles,10:00 AM,411.94,11:00 PM,385.58
Tacos Gavilan La Puente,2025-05-14,Miércoles,9:00 AM,105.73,11:00 PM,329.36
Tacos Gavilan Rialto,2025-05-14,Miércoles,9:00 AM,137.48,11:00 PM,530.93
Tacos Gavilan LA Central,2025-05-14,Miércoles,12:00 AM,1014.83,11:00 PM,1150.15
Tacos Gavilan Azusa,2025-05-14,Miércoles,9:00 AM,6.87,11:00 PM,179.45
Tacos Gavilan Norwalk,2025-05-14,Miércoles,12:00 AM,401.01,11:00 PM,632.53
Tacos Gavilan Slauson,2025-05-14,Miércoles,12:00 AM,348.66,11:00 PM,827.24
Tacos Gavilan South Gate,2025-05-14,Miércoles,9:00 AM,220.81,11:00 PM,514.42
Tacos Gavilan Downey,2025-05-14,Miércoles,9:00 AM,723.61,11:00 PM,260.05
Tacos Gavilan Hollywood,2025-05-14,Miércoles,8:00 AM,23.26,11:00 PM,670.73
Tacos Gavilan LA Broadway,2025-05-14,Miércoles,12:00 AM,562.32,11:00 PM,560.57
Tacos Gavilan Huntington Park,2025-05-14,Miércoles,9:00 AM,12.38,11:00 PM,233.88
Tacos Gavilan Bell,2025-05-14,Miércoles,9:00 AM,20.97,11:00 PM,222.42
Tacos Gavilan Lynwood,2025-05-14,Miércoles,12:00 AM,662.84,11:00 PM,1034.87
Tacos Gavilan West Covina,2025-05-15,Jueves,12:00 AM,497.88,11:00 PM,772.51
Tacos Gavilan Azusa,2025-05-15,Jueves,10:00 AM,237.51,11:00 PM,225.72
Tacos Gavilan Rialto,2025-05-15,Jueves,12:00 AM,176.32,11:00 PM,567.17
Tacos Gavilan LA Central,2025-05-15,Jueves,12:00 AM,793.39,11:00 PM,1086.04
Tacos Gavilan South Gate,2025-05-15,Jueves,9:00 AM,98.06,11:00 PM,356.02
Tacos Gavilan Huntington Park,2025-05-15,Jueves,12:00 AM,219.37,11:00 PM,578.66
Tacos Gavilan Lynwood,2025-05-15,Jueves,12:00 AM,640.62,11:00 PM,715.60
Tacos Gavilan Slauson,2025-05-15,Jueves,12:00 AM,526.75,11:00 PM,799.74
Tacos Gavilan LA Broadway,2025-05-15,Jueves,12:00 AM,413.70,11:00 PM,1091.82
Tacos Gavilan Norwalk,2025-05-15,Jueves,12:00 AM,596.16,11:00 PM,660.58
Tacos Gavilan Hollywood,2025-05-15,Jueves,9:00 AM,248.86,11:00 PM,767.31
Tacos Gavilan Downey,2025-05-15,Jueves,12:00 AM,276.74,11:00 PM,541.78
Tacos Gavilan Bell,2025-05-15,Jueves,10:00 AM,242.76,11:00 PM,259.76
Tacos Gavilan La Puente,2025-05-15,Jueves,9:00 AM,52.36,11:00 PM,343.17
Tacos Gavilan Santa Ana,2025-05-15,Jueves,10:00 AM,497.41,11:00 PM,472.96
Tacos Gavilan Santa Ana,2025-05-16,Viernes,12:00 AM,549.69,11:00 PM,866.05
Tacos Gavilan LA Central,2025-05-16,Viernes,12:00 AM,1232.44,11:00 PM,1492.72
Tacos Gavilan South Gate,2025-05-16,Viernes,12:00 AM,659.19,11:00 PM,598.30
Tacos Gavilan Bell,2025-05-16,Viernes,12:00 AM,278.68,11:00 PM,268.78
Tacos Gavilan Huntington Park,2025-05-16,Viernes,12:00 AM,531.52,11:00 PM,679.36
Tacos Gavilan Lynwood,2025-05-16,Viernes,12:00 AM,1096.50,11:00 PM,1481.02
Tacos Gavilan La Puente,2025-05-16,Viernes,12:00 AM,266.43,11:00 PM,732.34
Tacos Gavilan Hollywood,2025-05-16,Viernes,12:00 AM,510.84,11:00 PM,628.22
Tacos Gavilan Downey,2025-05-16,Viernes,12:00 AM,808.95,11:00 PM,819.36
Tacos Gavilan LA Broadway,2025-05-16,Viernes,12:00 AM,739.96,11:00 PM,794.37
Tacos Gavilan Rialto,2025-05-16,Viernes,12:00 AM,509.05,11:00 PM,866.56
Tacos Gavilan Norwalk,2025-05-16,Viernes,12:00 AM,748.41,11:00 PM,1145.40
Tacos Gavilan Azusa,2025-05-16,Viernes,12:00 AM,208.74,11:00 PM,355.32
Tacos Gavilan West Covina,2025-05-16,Viernes,12:00 AM,697.65,11:00 PM,1364.57
Tacos Gavilan Slauson,2025-05-16,Viernes,12:00 AM,774.07,11:00 PM,978.15
Tacos Gavilan West Covina,2025-05-17,Sábado,12:00 AM,579.72,11:00 PM,991.67
Tacos Gavilan LA Central,2025-05-17,Sábado,12:00 AM,1350.42,11:00 PM,1586.25
Tacos Gavilan South Gate,2025-05-17,Sábado,12:00 AM,722.04,11:00 PM,897.26
Tacos Gavilan Bell,2025-05-17,Sábado,12:00 AM,251.05,11:00 PM,316.47
Tacos Gavilan Lynwood,2025-05-17,Sábado,12:00 AM,833.71,11:00 PM,1279.87
Tacos Gavilan Hollywood,2025-05-17,Sábado,12:00 AM,889.27,11:00 PM,640.00
Tacos Gavilan Norwalk,2025-05-17,Sábado,12:00 AM,1222.91,11:00 PM,1551.15
Tacos Gavilan Azusa,2025-05-17,Sábado,12:00 AM,414.21,11:00 PM,417.26
Tacos Gavilan Downey,2025-05-17,Sábado,12:00 AM,779.01,11:00 PM,893.66
Tacos Gavilan LA Broadway,2025-05-17,Sábado,12:00 AM,682.18,11:00 PM,836.52
Tacos Gavilan Rialto,2025-05-17,Sábado,12:00 AM,738.92,11:00 PM,952.23
Tacos Gavilan Huntington Park,2025-05-17,Sábado,12:00 AM,335.50,11:00 PM,796.76
Tacos Gavilan La Puente,2025-05-17,Sábado,12:00 AM,546.93,11:00 PM,527.05
Tacos Gavilan Santa Ana,2025-05-17,Sábado,12:00 AM,592.69,11:00 PM,766.75
